Date,Open,High,Low,Close,Adj Close,Volume
2010-08-18,15680.000000,15700.000000,15480.000000,15560.000000,11986.064453,11715900
2010-08-19,15580.000000,15780.000000,15540.000000,15780.000000,12155.532227,12179900
2010-08-20,15600.000000,15720.000000,15540.000000,15680.000000,12078.502930,12330600
2010-08-23,15720.000000,15820.000000,15640.000000,15800.000000,12170.936523,9081550
2010-08-24,15700.000000,15720.000000,15500.000000,15660.000000,12063.094727,11365400
2010-08-25,15520.000000,15560.000000,15440.000000,15440.000000,11893.628906,9263250
2010-08-26,15440.000000,15660.000000,15400.000000,15460.000000,11909.031250,10440100
2010-08-27,15300.000000,15440.000000,15300.000000,15320.000000,11801.189453,12748200
2010-08-30,15500.000000,15560.000000,15440.000000,15520.000000,11955.250977,6984450
2010-08-31,15320.000000,15440.000000,15120.000000,15120.000000,11647.126953,22051950
2010-09-01,15240.000000,15260.000000,15000.000000,15040.000000,11585.500000,19451700
2010-09-02,15200.000000,15240.000000,14980.000000,15180.000000,11693.345703,18271500
2010-09-03,15220.000000,15280.000000,15120.000000,15220.000000,11724.157227,22082500
2010-09-06,15440.000000,15600.000000,15360.000000,15600.000000,12016.877930,19708650
2010-09-07,15660.000000,15800.000000,15500.000000,15760.000000,12140.126953,16036000
2010-09-08,15520.000000,15620.000000,15420.000000,15420.000000,11878.220703,10954600
2010-09-09,15340.000000,15480.000000,15120.000000,15120.000000,11647.126953,30825400
2010-09-10,15200.000000,15440.000000,15140.000000,15320.000000,11801.189453,13989000
2010-09-13,15400.000000,15520.000000,15320.000000,15400.000000,11862.814453,11741050
2010-09-14,15500.000000,15620.000000,15200.000000,15200.000000,11708.752930,18559950
2010-09-15,15260.000000,15340.000000,15020.000000,15140.000000,11662.533203,19441850
2010-09-16,15080.000000,15260.000000,15080.000000,15140.000000,11662.533203,11734100
2010-09-17,15240.000000,15560.000000,15160.000000,15460.000000,11909.031250,22369300
2010-09-20,15480.000000,15600.000000,15400.000000,15600.000000,12016.877930,14807550
2010-09-24,15580.000000,15600.000000,15160.000000,15240.000000,11739.563477,32766800
2010-09-27,15300.000000,15360.000000,15040.000000,15100.000000,11631.716797,25107150
2010-09-28,15100.000000,15120.000000,14900.000000,14900.000000,11477.658203,23315700
2010-09-29,15060.000000,15500.000000,15000.000000,15440.000000,11893.628906,35348050
2010-09-30,15440.000000,15580.000000,15340.000000,15540.000000,11970.656250,16855500
2010-10-01,15440.000000,15560.000000,15380.000000,15540.000000,11970.656250,14805750
2010-10-04,15600.000000,15620.000000,15480.000000,15600.000000,12016.877930,12835350
2010-10-05,15440.000000,15580.000000,15420.000000,15460.000000,11909.031250,14300150
2010-10-06,15560.000000,15880.000000,15520.000000,15860.000000,12217.159180,23555150
2010-10-07,15580.000000,15660.000000,15380.000000,15400.000000,11862.814453,25542150
2010-10-08,15260.000000,15320.000000,15060.000000,15160.000000,11677.936523,27125750
2010-10-11,15240.000000,15260.000000,15060.000000,15060.000000,11600.907227,18784450
2010-10-12,15040.000000,15120.000000,14920.000000,14920.000000,11493.064453,18391350
2010-10-13,15040.000000,15040.000000,14860.000000,14880.000000,11462.250977,20414700
2010-10-14,15060.000000,15060.000000,14840.000000,15000.000000,11554.689453,26710000
2010-10-15,15000.000000,15120.000000,14900.000000,15080.000000,11616.311523,24686150
2010-10-18,15140.000000,15240.000000,14960.000000,15020.000000,11570.096680,13804400
2010-10-19,15000.000000,15020.000000,14820.000000,14820.000000,11416.033203,19450000
2010-10-20,14800.000000,14980.000000,14700.000000,14900.000000,11477.658203,18474100
2010-10-21,14900.000000,15300.000000,14820.000000,15300.000000,11785.781250,28370400
2010-10-22,15460.000000,15540.000000,15340.000000,15540.000000,11970.656250,20425550
2010-10-25,15460.000000,15580.000000,15340.000000,15420.000000,11878.220703,12353450
2010-10-26,15360.000000,15420.000000,15160.000000,15260.000000,11754.970703,15629050
2010-10-27,15160.000000,15300.000000,15020.000000,15060.000000,11600.907227,16732750
2010-10-28,15200.000000,15300.000000,15060.000000,15280.000000,11770.374023,14631600
2010-10-29,15280.000000,15300.000000,14900.000000,14900.000000,11477.658203,23060950
2010-11-01,15060.000000,15060.000000,14860.000000,14940.000000,11508.470703,14837800
2010-11-02,14940.000000,14960.000000,14740.000000,14800.000000,11400.624023,16536700
2010-11-03,14800.000000,14980.000000,14780.000000,14800.000000,11400.624023,17874950
2010-11-04,14940.000000,15280.000000,14900.000000,15260.000000,11754.970703,27312500
2010-11-05,15600.000000,15800.000000,15500.000000,15520.000000,11955.250977,35165050
2010-11-08,15700.000000,15760.000000,15520.000000,15560.000000,11986.064453,13961400
2010-11-09,15680.000000,15680.000000,15340.000000,15480.000000,11924.437500,12801650
2010-11-10,15600.000000,15800.000000,15500.000000,15800.000000,12170.936523,21088000
2010-11-11,15860.000000,15980.000000,15340.000000,15340.000000,11816.592773,44525300
2010-11-12,15680.000000,15800.000000,15460.000000,15560.000000,11986.064453,28325650
2010-11-15,15720.000000,16300.000000,15700.000000,16160.000000,12448.250977,35892450
2010-11-16,16280.000000,16400.000000,16000.000000,16220.000000,12494.470703,29475050
2010-11-17,16020.000000,16080.000000,15900.000000,15900.000000,12247.970703,17123100
2010-11-18,15940.000000,16100.000000,15860.000000,15980.000000,12309.593750,13296000
2010-11-19,16160.000000,16380.000000,16000.000000,16360.000000,12602.316406,19355150
2010-11-22,16400.000000,16960.000000,16360.000000,16960.000000,13064.500000,36057400
2010-11-23,17000.000000,17020.000000,16680.000000,16800.000000,12941.251953,18280200
2010-11-24,16520.000000,17040.000000,16500.000000,17020.000000,13110.719727,31792000
2010-11-25,17060.000000,17060.000000,16760.000000,16900.000000,13018.280273,18359500
2010-11-26,16960.000000,16980.000000,16640.000000,16740.000000,12895.033203,15679300
2010-11-29,16700.000000,16920.000000,16620.000000,16720.000000,12879.629883,15401050
2010-11-30,16640.000000,16920.000000,16520.000000,16520.000000,12725.563477,21205500
2010-12-01,16480.000000,16560.000000,16280.000000,16400.000000,12633.125000,18777150
2010-12-02,16560.000000,17180.000000,16500.000000,17180.000000,13233.964844,30608400
2010-12-03,17400.000000,17940.000000,17340.000000,17880.000000,13773.188477,39373850
2010-12-06,17800.000000,17980.000000,17700.000000,17800.000000,13711.565430,16837550
2010-12-07,17740.000000,18420.000000,17700.000000,18020.000000,13881.033203,24906050
2010-12-08,18060.000000,18200.000000,17740.000000,17760.000000,13680.750000,16803250
2010-12-09,17700.000000,18360.000000,17680.000000,18340.000000,14127.532227,29422050
2010-12-10,18300.000000,18380.000000,18140.000000,18380.000000,14158.343750,12757050
2010-12-13,18380.000000,18640.000000,18320.000000,18600.000000,14327.811523,15359300
2010-12-14,18740.000000,18740.000000,18420.000000,18580.000000,14312.410156,22126100
2010-12-15,18500.000000,18500.000000,18200.000000,18320.000000,14112.125977,16449400
2010-12-16,18160.000000,18380.000000,18160.000000,18220.000000,14035.094727,11684200
2010-12-17,18280.000000,18580.000000,18240.000000,18520.000000,14266.192383,17297200
2010-12-20,18340.000000,18640.000000,18280.000000,18640.000000,14358.624023,16911750
2010-12-21,18620.000000,18800.000000,18500.000000,18720.000000,14420.251953,12599300
2010-12-22,18780.000000,19060.000000,18720.000000,18780.000000,14466.469727,16626800
2010-12-23,18720.000000,18760.000000,18500.000000,18720.000000,14420.251953,10985500
2010-12-24,18780.000000,18780.000000,18500.000000,18500.000000,14250.778320,8471650
2010-12-27,18500.000000,18600.000000,18300.000000,18440.000000,14204.561523,10524200
2010-12-28,18560.000000,19000.000000,18520.000000,18760.000000,14451.063477,15650700
2010-12-29,18700.000000,19020.000000,18640.000000,18900.000000,14636.930664,11918900
2010-12-30,18840.000000,19040.000000,18840.000000,18980.000000,14698.884766,9181500
2011-01-03,19100.000000,19320.000000,19000.000000,19160.000000,14838.285156,13241050
2011-01-04,19120.000000,19220.000000,18980.000000,19160.000000,14838.285156,13713100
2011-01-05,19100.000000,19100.000000,18840.000000,18840.000000,14590.465820,16787500
2011-01-06,18840.000000,18980.000000,18460.000000,18600.000000,14404.595703,19360400
2011-01-07,18300.000000,18580.000000,18280.000000,18420.000000,14265.199219,23139800
2011-01-10,18360.000000,18560.000000,18180.000000,18340.000000,14203.243164,18326750
2011-01-11,18340.000000,18440.000000,18160.000000,18260.000000,14141.285156,19550800
2011-01-12,18280.000000,18660.000000,18280.000000,18600.000000,14404.595703,20555800
2011-01-13,18980.000000,18980.000000,18340.000000,18440.000000,14280.688477,28239850
2011-01-14,18560.000000,18680.000000,18300.000000,18660.000000,14451.067383,15382350
2011-01-17,18900.000000,19020.000000,18800.000000,18980.000000,14698.884766,20582100
2011-01-18,19000.000000,19620.000000,18980.000000,19380.000000,15008.663086,29631350
2011-01-19,19580.000000,20000.000000,19320.000000,19940.000000,15442.343750,33343200
2011-01-20,19740.000000,19800.000000,19580.000000,19640.000000,15210.013672,15244400
2011-01-21,19520.000000,19680.000000,19400.000000,19420.000000,15039.635742,16666400
2011-01-24,19360.000000,19660.000000,19320.000000,19420.000000,15039.635742,13609350
2011-01-25,19440.000000,19800.000000,19420.000000,19500.000000,15101.598633,13970550
2011-01-26,19700.000000,19980.000000,19600.000000,19960.000000,15457.837891,13352500
2011-01-27,19900.000000,20040.000000,19820.000000,19880.000000,15395.881836,15367000
2011-01-28,19960.000000,20280.000000,19800.000000,20200.000000,15643.706055,19118950
2011-01-31,20180.000000,20200.000000,19620.000000,19620.000000,15194.525391,21411900
2011-02-01,19640.000000,19900.000000,19580.000000,19660.000000,15225.507813,13468450
2011-02-07,20040.000000,20080.000000,19440.000000,19440.000000,15055.127930,24252200
2011-02-08,19400.000000,19480.000000,19180.000000,19220.000000,14884.750000,30483500
2011-02-09,19460.000000,19460.000000,19020.000000,19200.000000,14869.268555,20984650
2011-02-10,19200.000000,19300.000000,18700.000000,18720.000000,14497.531250,30669300
2011-02-11,18700.000000,18860.000000,18260.000000,18300.000000,14172.267578,26489900
2011-02-14,18560.000000,19100.000000,18500.000000,19060.000000,14760.837891,19565800
2011-02-15,19260.000000,19400.000000,18940.000000,19160.000000,14838.285156,18105800
2011-02-16,19040.000000,19400.000000,18900.000000,18900.000000,14636.930664,15182650
2011-02-17,19060.000000,19260.000000,18860.000000,19080.000000,14776.333008,14348550
2011-02-18,19300.000000,19320.000000,19140.000000,19200.000000,14869.268555,10253850
2011-02-21,19280.000000,19300.000000,18840.000000,18960.000000,14683.399414,13750850
2011-02-22,18780.000000,18960.000000,18680.000000,18760.000000,14528.506836,12181550
2011-02-23,18500.000000,18820.000000,18500.000000,18600.000000,14404.595703,17193000
2011-02-24,18520.000000,18680.000000,18400.000000,18580.000000,14389.113281,18110900
2011-02-25,18560.000000,18660.000000,18460.000000,18520.000000,14342.644531,15181200
2011-02-28,18400.000000,18680.000000,18400.000000,18460.000000,14296.175781,16274800
2011-03-02,18280.000000,18460.000000,18240.000000,18360.000000,14218.732422,16134300
2011-03-03,18380.000000,18540.000000,18320.000000,18460.000000,14296.175781,18074200
2011-03-04,18680.000000,18900.000000,18540.000000,18900.000000,14636.930664,18569150
2011-03-07,18860.000000,18860.000000,18120.000000,18120.000000,14032.868164,31883600
2011-03-08,18220.000000,18240.000000,17880.000000,17980.000000,13924.441406,24905400
2011-03-09,18120.000000,18160.000000,17640.000000,17800.000000,13785.046875,26296300
2011-03-10,17580.000000,17680.000000,17320.000000,17320.000000,13413.315430,41630200
2011-03-11,17220.000000,17520.000000,17200.000000,17240.000000,13351.360352,26884000
2011-03-14,17600.000000,18020.000000,17060.000000,18000.000000,13939.933594,33325000
2011-03-15,18020.000000,18040.000000,17120.000000,17200.000000,13320.380859,36313200
2011-03-16,17700.000000,17900.000000,17440.000000,17720.000000,13723.088867,39939050
2011-03-17,17560.000000,17800.000000,17360.000000,17800.000000,13785.046875,22505200
2011-03-18,17840.000000,17900.000000,17660.000000,17820.000000,13800.530273,19166050
2011-03-21,17820.000000,17980.000000,17680.000000,17800.000000,13785.046875,14473500
2011-03-22,17840.000000,17940.000000,17400.000000,17500.000000,13552.712891,21810300
2011-03-23,17600.000000,17600.000000,17180.000000,17460.000000,13521.735352,25229000
2011-03-24,17600.000000,17760.000000,17480.000000,17600.000000,13630.159180,15392550
2011-03-25,17840.000000,18200.000000,17800.000000,18200.000000,14094.821289,31078100
2011-03-28,18300.000000,18440.000000,18180.000000,18320.000000,14187.754883,15890200
2011-03-29,18140.000000,18320.000000,18000.000000,18320.000000,14187.754883,17204100
2011-03-30,18320.000000,18580.000000,18320.000000,18520.000000,14342.644531,20685150
2011-03-31,18720.000000,18720.000000,18420.000000,18640.000000,14435.574219,26376550
2011-04-01,18720.000000,18800.000000,18540.000000,18800.000000,14559.485352,22471700
2011-04-04,18800.000000,18900.000000,18780.000000,18900.000000,14636.930664,16716750
2011-04-05,18960.000000,18960.000000,18700.000000,18900.000000,14636.930664,11922000
2011-04-06,18800.000000,18840.000000,18300.000000,18460.000000,14296.175781,27471850
2011-04-07,18500.000000,18700.000000,18100.000000,18180.000000,14079.335938,21781250
2011-04-08,18220.000000,18280.000000,17900.000000,17960.000000,13908.955078,25983450
2011-04-11,17960.000000,18140.000000,17760.000000,17880.000000,13847.000977,20582800
2011-04-12,17720.000000,17800.000000,17640.000000,17640.000000,13661.134766,15766950
2011-04-13,17740.000000,18020.000000,17600.000000,18020.000000,13955.420898,16627750
2011-04-14,18000.000000,18000.000000,17680.000000,18000.000000,13939.933594,25265700
2011-04-15,17960.000000,17980.000000,17640.000000,17760.000000,13754.066406,22274750
2011-04-18,17820.000000,17840.000000,17320.000000,17340.000000,13428.796875,27418700
2011-04-19,17060.000000,17500.000000,17060.000000,17500.000000,13552.712891,23078650
2011-04-20,17780.000000,18320.000000,17720.000000,18320.000000,14187.754883,32044250
2011-04-21,18600.000000,18740.000000,18360.000000,18560.000000,14373.621094,27071850
2011-04-22,18480.000000,18540.000000,18040.000000,18080.000000,14001.886719,18825450
2011-04-25,18020.000000,18220.000000,17780.000000,17780.000000,13769.557617,14338950
2011-04-26,17980.000000,17980.000000,17600.000000,17940.000000,13893.466797,19174650
2011-04-27,18340.000000,18540.000000,18220.000000,18480.000000,14311.662109,26379400
2011-04-28,18480.000000,18540.000000,17980.000000,18000.000000,13939.933594,20803400
2011-04-29,18020.000000,18160.000000,17600.000000,17860.000000,13831.510742,21415000
2011-05-02,18200.000000,18740.000000,18080.000000,18640.000000,14435.574219,32544850
2011-05-03,18720.000000,18800.000000,18440.000000,18760.000000,14528.506836,25366500
2011-05-04,18600.000000,18680.000000,18000.000000,18300.000000,14172.267578,25769850
2011-05-06,17980.000000,18280.000000,17900.000000,17980.000000,13924.441406,23637450
2011-05-09,18160.000000,18220.000000,17820.000000,17820.000000,13800.530273,13543350
2011-05-11,17780.000000,17900.000000,17640.000000,17840.000000,13816.021484,22363750
2011-05-12,17720.000000,18020.000000,17660.000000,17700.000000,13707.602539,27616100
2011-05-13,17920.000000,18480.000000,17800.000000,18320.000000,14187.754883,33438000
2011-05-16,18340.000000,18380.000000,17960.000000,18020.000000,13955.420898,16123700
2011-05-17,17940.000000,17960.000000,17780.000000,17800.000000,13785.046875,11549950
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,13831.510742,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,13630.159180,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,13661.134766,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,13521.735352,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,13397.826172,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,13258.425781,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,13614.669922,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,13800.530273,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,13692.111328,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,13970.912109,23887550
2011-06-01,18040.000000,18240.000000,17900.000000,18220.000000,14110.311523,15678500
2011-06-02,17880.000000,17940.000000,17600.000000,17660.000000,13676.625977,16582950
2011-06-03,17800.000000,17800.000000,17540.000000,17700.000000,13707.602539,10067100
2011-06-07,17520.000000,17780.000000,17380.000000,17740.000000,13738.580078,15110100
2011-06-08,17700.000000,17800.000000,17500.000000,17540.000000,13583.686523,12938850
2011-06-09,17540.000000,17580.000000,17300.000000,17300.000000,13397.826172,21511200
2011-06-10,17400.000000,17480.000000,17020.000000,17020.000000,13180.981445,19586600
2011-06-13,16880.000000,17060.000000,16760.000000,17060.000000,13211.958984,15062450
2011-06-14,17020.000000,17460.000000,16960.000000,17260.000000,13366.849609,10642700
2011-06-15,17320.000000,17380.000000,17020.000000,17300.000000,13397.826172,13283100
2011-06-16,17060.000000,17160.000000,16880.000000,16960.000000,13134.514648,11940550
2011-06-17,17020.000000,17040.000000,16060.000000,16380.000000,12685.339844,36058100
2011-06-20,16260.000000,16280.000000,15900.000000,16000.000000,12391.050781,23580500
2011-06-21,16000.000000,16400.000000,15960.000000,16280.000000,12607.893555,18844400
2011-06-22,16480.000000,16660.000000,16440.000000,16520.000000,12793.762695,16530400
2011-06-23,16500.000000,16780.000000,16400.000000,16620.000000,12871.201172,13858400
2011-06-24,16420.000000,17080.000000,16420.000000,17040.000000,13196.466797,23453150
2011-06-27,16940.000000,16940.000000,16560.000000,16700.000000,12933.159180,15207250
2011-06-28,16800.000000,17060.000000,16620.000000,16640.000000,12886.694336,11950100
2011-06-29,16960.000000,16980.000000,16640.000000,16660.000000,12909.940430,10348200
2011-06-30,16660.000000,16700.000000,16420.000000,16520.000000,12801.454102,16408950
2011-07-01,16860.000000,17200.000000,16760.000000,17100.000000,13250.900391,22133050
2011-07-04,17400.000000,17660.000000,17380.000000,17560.000000,13607.355469,21439450
2011-07-05,17600.000000,17980.000000,17560.000000,17980.000000,13932.816406,21107200
2011-07-06,17860.000000,17960.000000,17740.000000,17960.000000,13917.315430,11215100
2011-07-07,17960.000000,17960.000000,17580.000000,17600.000000,13638.352539,17861200
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,13715.844727,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,13405.881836,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,13173.408203,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,13064.919922,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,12878.942383,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,12894.441406,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12599.977539,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,12739.460938,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,13188.907227,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,13049.419922,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,13173.408203,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,13126.915039,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,13173.408203,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,13095.918945,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,12971.934570,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,13080.418945,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,13483.373047,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,13204.403320,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,12909.940430,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,12723.960938,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,12228.023438,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,11778.577148,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,11220.646484,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,11158.652344,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,10972.672852,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,10957.177734,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11623.595703,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11654.590820,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,10988.170898,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10538.726563,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,10709.208984,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,11205.146484,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,10972.672852,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,11236.143555,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,11251.641602,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,11360.128906,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11499.611328,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11530.607422,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,11949.056641,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,11918.063477,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,11329.129883,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,11267.141602,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,11980.053711,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,12367.506836,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,12088.542969,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11670.095703,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,11949.056641,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,12367.506836,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,12522.488281,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12568.981445,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12599.977539,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,12243.519531,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,11747.578125,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,12011.047852,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,12460.495117,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,12506.988281,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,12971.934570,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,13018.428711,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,12832.450195,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,13049.419922,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,13250.900391,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,13328.388672,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,13545.368164,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,13653.850586,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,13917.315430,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,13793.333984,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,13731.341797,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,13793.333984,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,13684.846680,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,13731.341797,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,14056.802734,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,14211.783203,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,14583.736328,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,14645.731445,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,14475.255859,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,14320.268555,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,14645.731445,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,15002.190430,23792400
2011-11-01,19360.000000,19980.000000,19240.000000,19800.000000,15343.144531,30983650
2011-11-02,19400.000000,19560.000000,19320.000000,19420.000000,15048.684570,28454600
2011-11-03,19240.000000,19420.000000,19160.000000,19340.000000,14986.691406,16408700
2011-11-04,19660.000000,20100.000000,19640.000000,20100.000000,15575.621094,26704800
2011-11-07,19920.000000,20000.000000,19720.000000,19860.000000,15389.641602,14018050
2011-11-08,19720.000000,19800.000000,19300.000000,19400.000000,15033.183594,17069900
2011-11-09,19400.000000,19760.000000,19320.000000,19700.000000,15265.656250,19304250
2011-11-10,19340.000000,19460.000000,18700.000000,18700.000000,14490.749023,31006050
2011-11-11,18900.000000,19680.000000,18600.000000,19660.000000,15234.662109,24246750
2011-11-14,19760.000000,20040.000000,19740.000000,19920.000000,15436.134766,14136050
2011-11-15,19720.000000,20000.000000,19600.000000,19920.000000,15436.134766,11737100
2011-11-16,19900.000000,20060.000000,19460.000000,19500.000000,15110.678711,16934350
2011-11-17,19640.000000,19840.000000,19220.000000,19600.000000,15188.167969,12943350
2011-11-18,19420.000000,19540.000000,19240.000000,19260.000000,14924.696289,16310300
2011-11-21,19020.000000,19200.000000,18840.000000,19000.000000,14723.221680,12791900
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,14924.696289,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,14490.749023,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,14614.732422,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,14676.727539,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,15157.167969,15724000
2011-11-29,19800.000000,20100.000000,19720.000000,20100.000000,15575.621094,27588450
2011-11-30,20000.000000,20200.000000,19920.000000,20080.000000,15560.122070,19579400
2011-12-01,20700.000000,21600.000000,20580.000000,21480.000000,16644.984375,34717150
2011-12-02,21220.000000,21420.000000,20800.000000,21000.000000,16273.031250,21917950
2011-12-05,21380.000000,21460.000000,21160.000000,21320.000000,16521.009766,14848100
2011-12-06,21140.000000,21400.000000,20820.000000,20880.000000,16180.041992,14528550
2011-12-07,21000.000000,21360.000000,20820.000000,21120.000000,16366.019531,19746900
2011-12-08,21140.000000,21660.000000,20920.000000,21280.000000,16490.011719,25893000
2011-12-09,20980.000000,21480.000000,20740.000000,21060.000000,16319.527344,13804200
2011-12-12,21260.000000,21680.000000,21200.000000,21680.000000,16799.970703,12163550
2011-12-13,21480.000000,21500.000000,21000.000000,21000.000000,16273.031250,13210000
2011-12-14,20680.000000,20900.000000,20500.000000,20800.000000,16118.057617,21064350
2011-12-15,20580.000000,20720.000000,20300.000000,20300.000000,15730.598633,16963000
2011-12-16,20420.000000,20900.000000,20400.000000,20900.000000,16195.545898,12263200
2011-12-19,20900.000000,20900.000000,19680.000000,20140.000000,15606.610352,20485300
2011-12-20,20160.000000,20580.000000,20140.000000,20240.000000,15684.105469,13750300
2011-12-21,20700.000000,21140.000000,20620.000000,21140.000000,16381.521484,20402950
2011-12-22,20900.000000,21060.000000,20820.000000,21040.000000,16304.028320,10634550
2011-12-23,21120.000000,21480.000000,21120.000000,21360.000000,16551.998047,12299050
2011-12-26,21340.000000,21500.000000,21320.000000,21320.000000,16521.009766,6216250
2011-12-27,21360.000000,21600.000000,21060.000000,21460.000000,16629.490234,11133650
